# of clients,CPU usage (%),Memory usage (bytes)
8777,0,465965056
8778,20.3,467836928
8779,7.8,469225472
8780,0,471293952
8781,15.6,473055232
8782,0,474443776
8783,14.1,475152384
8784,0,476536832
8785,9.4,477929472
8786,0,479313920
8787,7.8,481370112
8788,0,482394112
8789,9.3,483770368
8790,0,487383040
8791,7.9,483794944
8792,0,486567936
8793,10.9,488333312
8794,0,489730048
8795,15.6,491171840
8796,21.9,491208704
8797,0,493961216
8798,9.4,496201728
8799,0,498278400
8800,17.2,500039680
8801,0,501428224
8802,57.9,460947456
8803,0,463679488
8804,10.8,464441344
8805,0,465829888
8806,7.8,467898368
8807,0,468840448
8808,6.3,470228992
8809,28,472510464
8810,0,473915392
8811,14.1,475983872
8812,0,477372416
8813,14,479707136
8814,0,481763328
8815,18.8,483528704
8816,0,484909056
8817,10.9,485609472
8818,0,487006208
8819,10.9,489746432
8820,0,491278336
8821,7.8,492662784
8822,0,495398912
8823,17.2,495702016
8824,0,497770496
8825,10.9,498741248
8826,0,500129792
8827,53.2,462348288
8828,10.9,465104896
8829,0,467853312
8830,9.4,469245952
8831,0,470663168
8832,9.3,469676032
8833,0,472436736
8834,10.9,474136576
8835,4.7,475316224
8836,11.96666667,478339072
8837,9.4,479719424
8838,0,481579008
8839,9.4,482963456
8840,0,485818368
8841,9.4,487202816
8842,0,488587264
8843,10.9,490065920
8844,29.8,488067072
8845,9.35,490184704
8846,0,492052480
8847,9.3,494141440
8848,0,496418816
8849,6.766666667,494759936
8850,7.05,497537024
8851,18.8,500359168
8852,64,466354176
8853,7.8,469131264
8854,0,471896064
8855,9.4,473329664
8856,0,474746880
8857,9.4,477089792
8858,0,478511104
8859,7.8,479932416
8860,0,478191616
8861,4.8,480972800
8862,65.6,457838592
8863,0,459231232
8864,9.4,457793536
8865,0,459882496
8866,12.4,464621568
8867,0,466046976
8868,7.8,467587072
8869,12.4,469606400
8870,4.7,470990848
8871,0,472883200
8872,7.9,474275840
8873,26.5,473051136
8874,10.9,475463680
8875,0,476864512
8876,9.4,478281728
8877,0,478343168
8878,12.5,481116160
8879,0,483065856
8880,0,484470784
8881,6.3,487718912
8882,0,489136128
8883,7.8,490549248
8884,0,492240896
8885,7.7,493658112
8886,0,495271936
8887,14.1,496705536
8888,0,498806784
8889,11,497180672
8890,0,458227712
8891,11,461017088
8892,0,463814656
8893,9.3,463495168
8894,0,466272256
8895,12.6,468078592
8896,0,469491712
8897,7.8,471801856
8898,0,473194496
8899,6.3,474587136
8900,0,476356608
8901,0,477749248
8902,7.8,479141888
8903,0,479858688
8904,4.8,481255424
8905,0,484016128
8906,0,485412864
8907,10.9,486809600
8908,9.4,487510016
8909,0,488914944
8910,0,490315776
8911,29.8,489951232
8912,9.4,492716032
8913,0,494432256
8914,7.7,497205248
8915,0,497688576
8916,9.3,500457472
8917,0,501174272
8918,0,503259136
8919,6.3,506023936
8920,0,507289600
8921,6.3,508682240
8922,0,511459328
8923,0,511737856
8924,7.8,514506752
8925,0,514801664
8926,29.7,516411392
8927,48.4,459530240
8928,0,462299136
8929,9.4,465084416
8930,0,465682432
8931,0,468480000
8932,10.9,469622784
8933,0,471031808
8934,6.3,474091520
8935,0,475492352
8936,0,476901376
8937,6.3,477822976
8938,0,479256576
8939,4.7,480698368
8940,0,482131968
8941,14,483573760
8942,0,484548608
8943,0,485998592
8944,7.8,487727104
8945,0,490053632
8946,4.7,492150784
8947,0,490795008
8948,11,493600768
8949,0,496451584
8950,7.7,497864704
8951,0,498343936
8952,0,499744768
8953,7.9,501153792
8954,0,502648832
8955,7.7,504053760
8956,0,506855424
8957,10.9,506871808
8958,0,508964864
8959,0,511324160
8960,14.1,514187264
8961,0,515588096
8962,51.6,462753792
8963,0,465551360
8964,7.7,469000192
8965,0,470413312
8966,14.1,471826432
8967,15.6,473264128
8968,0,474681344
8969,0,476131328
8970,7.7,477532160
8971,0,476000256
8972,6.3,478797824
8973,0,481193984
8974,0,482611200
8975,7.7,484032512
8976,0,486051840
8977,6.2,487473152
8978,0,489578496
8979,9.4,491282432
8980,0,493375488
8981,12.5,496300032
8982,31.3,498106368
8983,0,499507200
8984,9.4,501719040
8985,0,503136256
8986,7.8,504545280
8987,0,506400768
8988,9.4,507809792
8989,0,471293952
8990,9.4,472711168
8991,0,474140672
8992,6.2,475549696
8993,0,476966912
8994,11,479219712
8995,0,480649216
8996,0,482074624
8997,9.3,477855744
8998,0,480673792
8999,15.7,482553856
9000,0,483975168
9001,10.9,486416384
9002,0,487841792
9003,6.3,489271296
9004,0,490971136
9005,0,492392448
9006,7.8,494051328
9007,0,496672768
9008,6.3,498081792
9009,0,496259072
9010,0,499068928
9011,7.9,502263808
9012,0,503672832
9013,0,505094144
9014,7.8,506806272
9015,54.7,453648384
9016,0,455090176
9017,0,456531968
9018,6.3,458100736
9019,0,459546624
9020,9.4,460988416
9021,20.3,462643200
9022,0,459038720
9023,0,461873152
9024,9.4,464728064
9025,18.7,466391040
9026,0,467841024
9027,0,470245376
9028,7.8,471683072
9029,0,473505792
9030,7.8,474939392
9031,0,476430336
9032,10.9,474177536
9033,0,476995584
9034,3.9,481071104
9035,43.7,483602432
9036,0,485011456
9037,12.5,486989824
9038,0,488407040
9039,9.4,489824256
9040,10.9,491352064
9041,0,492769280
9042,11,491487232
9043,0,494309376
9044,18.7,497524736
9045,18.8,498995200
9046,0,501731328
9047,12.6,503164928
9048,0,505319424
9049,12.5,505856000
9050,57.8,454029312
9051,0,456839168
9052,9.3,459665408
9053,11,459694080
9054,0,462520320
9055,12.5,462290944
9056,0,465096704
9057,9.4,467927040
9058,0,467361792
9059,0,470163456
9060,9.4,470343680
9061,0,471764992
9062,6.2,474591232
9063,0,475471872
9064,0,476889088
9065,12.5,479715328
9066,7.8,479813632
9067,0,480665600
9068,11.1,482099200
9069,15.6,482672640
9070,0,485498880
9071,6.2,488333312
9072,0,488902656
9073,48.5,453427200
9074,0,456249344
9075,9.3,459079680
9076,0,459800576
9077,0,461230080
9078,6.2,464048128
9079,0,464240640
9080,6.2,466362368
9081,37.5,467357696
9082,14.1,469057536
9083,0,471867392
9084,0,474251264
9085,6.3,475693056
9086,0,477196288
9087,9.4,479318016
9088,0,480747520
9089,12.5,481738752
9090,0,483155968
9091,0,484917248
9092,9.4,486342656
9093,0,488488960
9094,15.5,487243776
9095,0,490078208
9096,10.9,492081152
9097,9.4,493555712
9098,0,494923776
9099,0,496373760
9100,7.8,499212288
9101,62.5,461664256
9102,0,463097856
9103,12.5,464527360
9104,0,465956864
9105,10.9,468103168
9106,0,469815296
9107,10.9,471252992
9108,0,469303296
9109,9.4,472145920
9110,0,474284032
9111,7.8,475181056
9112,0,476610560
9113,10.9,478244864
9114,0,480804864
9115,28.1,483639296
9116,7.8,485064704
9117,0,486494208
9118,26.6,486510592
9119,0,489336832
9120,9.3,490766336
9121,0,492191744
9122,7.8,494575616
9123,0,496001024
9124,0,497426432
9125,9.4,499785728
9126,0,501211136
9127,6.3,502636544
9128,0,504123392
9129,61,458567680
9130,12.4,461434880
9131,28.1,464113664
9132,0,466210816
9133,0,469061632
9134,9.4,471744512
9135,0,473198592
9136,9.3,474652672
9137,0,476168192
9138,7.8,477642752
9139,0,479428608
9140,11,480882688
9141,0,482598912
9142,17.1,484052992
9143,10.9,481275904
9144,0,484425728
9145,10.9,487297024
9146,0,489271296
9147,11,490725376
9148,12.4,492838912
9149,0,494309376
9150,11,496201728
9151,0,497655808
9152,0,499113984
9153,9.4,501526528
9154,11,502980608
9155,0,505143296
9156,7.8,503558144
9157,0,506429440
9158,0,508358656
9159,7.9,509808640
9160,0,511262720
9161,11,513769472
9162,0,515219456
9163,31.25,469266432
9164,0,470704128
9165,14.1,472174592
9166,0,474202112
9167,10.9,475639808
9168,0,477085696
9169,9.3,479657984
9170,0,481099776
9171,12.5,482549760
9172,0,484167680
9173,14.2,485617664
9174,0,486555648
9175,9.4,487997440
9176,0,489439232
9177,0,490373120
9178,21.1,492621824
9179,0,494133248
9180,7.9,495587328
9181,0,498442240
9182,9.3,498515968
9183,0,501366784
9184,14,502796288
9185,14.1,504233984
9186,0,499810304
9187,56.3,468197376
9188,0,469684224
9189,10.9,472555520
9190,0,474038272
9191,12.5,475512832
9192,0,475230208
9193,9.4,478113792
9194,0,481296384
9195,17.2,482799616
9196,0,484290560
9197,10.9,485920768
9198,0,487395328
9199,7.8,489209856
9200,0,490651648
9201,9.3,492113920
9202,0,493555712
9203,12.5,495005696
9204,0,496697344
9205,12.5,498155520
9206,0,499621888
9207,17.2,501084160
9208,0,502534144
9209,9.3,503984128
9210,22,506814464
9211,15.5,502464512
9212,0,505360384
9213,15.6,506310656
9214,12.5,509177856
9215,0,512397312
9216,7.8,513847296
9217,0,468643840
9218,6.3,470097920
9219,0,471547904
9220,9.4,473128960
9221,0,474578944
9222,12.5,476180480
9223,0,477622272
9224,23.45,475799552
9225,0,479109120
9226,9.4,481972224
9227,0,484364288
9228,9.4,485818368
9229,14.1,487444480
9230,0,488886272
9231,7.9,491081728
9232,0,492531712
9233,11,493977600
9234,0,493826048
9235,7.9,496680960
9236,0,499429376
9237,9.3,500891648
9238,0,471646208
9239,17.1,473116672
9240,12.5,475275264
9241,0,476725248
9242,0,478191616
9243,9.3,480075776
9244,0,481529856
9245,12.5,482996224
9246,0,484614144
9247,9.4,486072320
9248,0,487059456
9249,6.2,488513536
9250,0,489975808
9251,15.6,490893312
9252,0,492355584
9253,10.9,494075904
9254,0,495525888
9255,10.9,498421760
9256,25,500396032
9257,0,495333376
9258,14,498266112
9259,0,501153792
9260,0,502431744
9261,9.5,505327616
9262,0,505741312
9263,11,507203584
9264,14.1,510111744
9265,0,510980096
9266,11,512442368
9267,0,514383872
9268,12.5,515862528
9269,0,518041600
9270,0,518979584
9271,10.9,520445952
9272,47.65,469065728
9273,0,471252992
9274,15.6,473833472
9275,0,475287552
9276,11,476987392
9277,10.9,478437376
9278,0,481239040
9279,14.1,482689024
9280,0,484745216
9281,9.3,486211584
9282,0,487665664
9283,7.8,488841216
9284,0,490303488
9285,11,493211648
9286,20.2,493658112
9287,0,495824896
9288,9.4,497688576
9289,0,499138560
9290,17.2,501166080
9291,0,502616064
9292,7.9,504066048
9293,0,505827328
9294,10.9,507277312
9295,0,504578048
9296,0,507473920
9297,15.7,510377984
9298,60.9,474488832
9299,0,475947008
9300,7.8,478830592
9301,25,480329728
9302,0,478113792
9303,7.8,481042432
9304,0,483414016
9305,10.9,484888576
9306,0,487071744
9307,11,488824832
9308,0,490291200
9309,11,491749376
9310,0,493232128
9311,9.4,494718976
9312,0,496275456
9313,9.4,497754112
9314,0,499326976
9315,7.9,500801536
9316,0,504135680
9317,9.4,506089472
9318,32.7,507559936
9319,40.6,505630720
9320,9.5,507129856
9321,0,509841408
9322,12.5,511324160
9323,15.7,514342912
9324,0,515833856
9325,17.2,517902336
9326,0,519372800
9327,10.9,520855552
9328,0,522858496
9329,7.9,524341248
9330,67.1,475439104
9331,0,478380032
9332,11,480845824
9333,0,482361344
9334,14.1,485318656
9335,0,486813696
9336,6.2,488304640
9337,0,489070592
9338,10.9,490565632
9339,0,493518848
9340,10.9,493785088
9341,0,496001024
9342,11,496934912
9343,0,498429952
9344,9.3,501370880
9345,0,501415936
9346,20.4,500408320
9347,14,503328768
9348,0,505593856
9349,11,507052032
9350,0,509947904
9351,9.4,511410176
9352,0,512868352
9353,15.7,513740800
9354,0,515198976
9355,10.9,516669440
9356,0,518377472
9357,11,519856128
9358,10.8,517939200
9359,0,520851456
9360,9.3,523767808
9361,0,525729792
9362,7.9,527220736
9363,43.7,529481728
9364,0,530976768
9365,15.6,533114880
9366,56.3,478801920
9367,0,481722368
9368,15.5,481226752
9369,0,484143104
9370,18.8,487440384
9371,9.3,488919040
9372,0,490401792
9373,0,492363776
9374,10.9,493842432
9375,14.1,496316416
9376,0,497827840
9377,9.3,499527680
9378,0,500994048
9379,9.4,502472704
9380,0,500588544
9381,0,503504896
9382,9.4,506433536
9383,10.9,508047360
9384,0,509534208
9385,0,511975424
9386,11,514109440
9387,0,516198400
9388,10.9,517705728
9389,0,519172096
9390,9.4,520663040
9391,0,522133504
9392,4.7,523636736
9393,0,525144064
9394,9.4,527368192
9395,0,528842752
9396,57.9,470663168
9397,9.4,473571328
9398,0,476491776
9399,10.9,477958144
9400,0,479424512
9401,9.4,481845248
9402,0,483319808
9403,0,484794368
9404,10.9,486445056
9405,0,487911424
9406,11,489648128
9407,12.4,491130880
9408,0,492609536
9409,10.9,494252032
9410,42.2,497319936
9411,0,499699712
9412,14,501256192
9413,0,503660544
9414,17.2,505159680
9415,15.7,503025664
9416,0,505278464
9417,12.5,508686336
9418,0,511422464
9419,62.5,470183936
9420,0,473108480
9421,15.6,476073984
9422,9.4,477548544
9423,0,479039488
9424,10.9,480935936
9425,0,482422784
9426,10.9,484872192
9427,14.1,486354944
9428,0,487841792
9429,9.4,489562112
9430,9.4,491061248
9431,0,488456192
9432,9.5,491388928
9433,0,494338048
9434,9.4,495247360
9435,0,496738304
9436,9.4,499679232
9437,31.2,501170176
9438,0,502951936
9439,7.8,505159680
9440,0,507588608
9441,14,509079552
9442,0,510791680
9443,11,512270336
9444,0,514478080
9445,11,516952064
9446,0,518455296
9447,7.8,519942144
9448,0,521752576
9449,9.4,523239424
9450,0,524083200
9451,9.4,525561856
9452,0,527044608
9453,11,529477632
9454,7.8,530956288
9455,90.6,472760320
9456,9.4,475705344
9457,0,475713536
9458,12.6,478658560
9459,0,482168832
9460,9.4,483647488
9461,0,485126144
9462,9.3,487538688
9463,0,489025536
9464,9.4,490700800
9465,17.2,492212224
9466,0,493711360
9467,12.5,495501312
9468,0,497008640
9469,11,498896896
9470,0,500408320
9471,7.8,503386112
9472,0,503619584
9473,7.8,506454016
9474,0,502734848
9475,10.9,505692160
9476,0,509976576
9477,9.4,511471616
9478,0,512954368
9479,12.5,512958464
9480,0,514441216
9481,7.8,517386240
9482,26.6,518152192
9483,9.3,519684096
9484,59.4,469790720
9485,0,472014848
9486,0,474968064
9487,9.4,476454912
9488,0,477941760
9489,12.5,476942336
9490,0,479178752
9491,7.8,482140160
9492,9.4,482316288
9493,0,485392384
9494,15.7,487124992
9495,0,488620032
9496,9.3,490119168
9497,0,491868160
9498,12.6,493355008
9499,49.9,496394240
9500,11,497885184
9501,18.8,500711424
9502,0,502235136
9503,10.9,503828480
9504,7.8,506068992
9505,0,472518656
9506,11,475496448
9507,14,478498816
9508,0,477020160
9509,12.4,480010240
9510,0,481255424
9511,12.5,482775040
9512,0,485752832
9513,0,485978112
9514,12.6,488235008
9515,0,489201664
9516,9.4,490729472
9517,14.1,492453888
9518,0,493981696
9519,0,496365568
9520,10.9,497168384
9521,0,498692096
9522,9.3,501702656
9523,0,501739520
9524,10.9,504700928
9525,0,504729600
9526,5.5,506236928
9527,37.4,506933248
9528,0,508203008
9529,10.9,511168512
9530,64.1,473059328
9531,0,476024832
9532,12.6,478994432
9533,0,477966336
9534,9.3,480935936
9535,0,480505856
9536,7.8,482762752
9537,0,485736448
9538,11,485916672
9539,12.5,488894464
9540,0,488431616
9541,4.65,490659840
9542,62.5,494374912
9543,0,497266688
9544,12.4,499130368
9545,0,502460416
9546,12.5,500441088
9547,0,503414784
9548,10.9,506392576
9549,0,505888768
9550,20.2,508895232
9551,67.2,476651520
9552,0,479604736
9553,9.3,482582528
9554,0,482607104
9555,9.4,485580800
9556,0,485859328
9557,9.4,488091648
9558,0,491065344
9559,12.4,490483712
9560,0,493457408
9561,11,493666304
9562,0,495890432
9563,9.4,498864128
9564,0,498421760
9565,6.3,501395456
9566,0,504360960
9567,9.5,503746560
9568,0,506716160
9569,14.05,508231680
9570,0,509734912
9571,11,511971328
9572,10.9,513605632
9573,0,516587520
9574,9.4,516956160
9575,10.8,518463488
9576,0,521437184
9577,17.2,521232384
9578,9.4,524214272
9579,0,524451840
9580,7.8,526696448
9581,0,529670144
9582,9.4,529973248
9583,0,532951040
9584,35.4,481771520
9585,11,484077568
9586,0,487055360
9587,10.9,488431616
9588,0,491405312
9589,20.3,490172416
9590,0,493150208
9591,15.7,493477888
9592,0,496455680
9593,10.9,499433472
9594,0,499175424
9595,7.8,502161408
9596,0,503906304
9597,9.4,505405440
9598,0,507645952
9599,14.1,505946112
9600,10.9,508194816
9601,0,511434752
9602,7.8,512954368
9603,0,514469888
9604,56.2,485773312
9605,7.8,487309312
9606,0,489574400
9607,9.3,491098112
9608,9.4,492625920
9609,0,491634688
9610,9.4,493899776
9611,0,496181248
9612,14.1,498249728
9613,0,499789824
9614,9.3,502079488
9615,0,503083008
9616,11,506720256
9617,0,509730816
9618,10.9,509779968
9619,0,512053248
9620,12.6,512831488
9621,0,514359296
9622,9.4,517357568
9623,0,513589248
9624,10.9,516591616
9625,0,518135808
9626,12.5,519708672
9627,0,521236480
9628,10.9,522002432
9629,32.05,523014144
9630,10.9,525287424
9631,0,528003072
9632,9.4,529530880
9633,12.5,529518592
9634,0,487215104
9635,9.3,488734720
9636,0,491724800
9637,10.9,492490752
9638,0,494014464
9639,10.9,495697920
9640,0,497213440
9641,12.5,499490816
9642,0,500477952
9643,7.7,501997568
9644,9.4,505012224
9645,0,503328768
9646,7.8,506339328
9647,0,505020416
9648,9.4,508026880
9649,0,511037440
9650,9.4,510427136
9651,0,513433600
9652,11,516448256
9653,32.9,518189056
9654,0,519696384
9655,12.4,520523776
9656,0,522039296
9657,4.7,525049856
9658,0,525828096
9659,10.9,527339520
9660,0,530337792
9661,15.7,530354176
9662,14.1,532606976
9663,0,484958208
9664,12.5,487985152
9665,11,487550976
9666,0,489283584
9667,0,490835968
9668,11,491966464
9669,7.8,493510656
9670,0,495054848
9671,0,495960064
9672,9.5,497500160
9673,9.35,499232768
9674,60.9,504160256
9675,0,505716736
9676,14,497328128
9677,0,498847744
9678,12.5,500379648
9679,11,501899264
9680,0,504168448
9681,11,505262080
9682,0,507531264
9683,7.8,510558208
9684,0,510287872
9685,9.4,513302528
9686,9.4,509784064
9687,0,512819200
9688,9.4,515842048
9689,0,515325952
9690,9.4,518348800
9691,0,475553792
9692,9.4,477822976
9693,0,480845824
9694,9.4,480116736
9695,15.6,483143680
9696,0,483061760
9697,14,484503552
9698,9.4,487538688
9699,0,488038400
9700,9.4,490319872
9701,0,494620672
9702,9.3,493887488
9703,0,496902144
9704,14,494731264
9705,0,497758208
9706,7.8,500793344
9707,0,500072448
9708,7.8,503095296
9709,0,506138624
9710,11,506155008
9711,0,508428288
9712,9.4,508444672
9713,0,509960192
9714,9.3,512995328
9715,0,513761280
9716,10.9,515297280
9717,0,518328320
9718,39.06666667,479014912
9719,0,480530432
9720,12.5,482439168
9721,0,483954688
9722,12.5,486969344
9723,0,487268352
9724,12.6,490283008
9725,0,489836544
9726,12.5,492851200
9727,17.2,490299392
9728,0,493326336
9729,10.9,496361472
9730,10.9,495976448
9731,0,499019776
9732,12.4,502059008
9733,17.3,503238656
9734,0,506261504
9735,12.5,506531840
9736,14.8,507596800
9737,9.4,510623744
9738,11,509693952
9739,0,512741376
9740,14,512950272
9741,61,477970432
9742,12.5,481062912
9743,0,484110336
9744,14.1,484917248
9745,0,486473728
9746,9.4,489537536
9747,11,489754624
9748,0,492060672
9749,10.9,492326912
9750,0,493879296
9751,9.4,496943104
9752,0,497897472
9753,9.3,499449856
9754,0,502509568
9755,10.15,502824960
9756,39.05,504692736
9757,0,477765632
9758,9.4,480788480
9759,0,482357248
9760,9.3,483880960
9761,0,486162432
9762,10.9,485367808
9763,0,488402944
9764,9.4,491446272
9765,0,491712512
9766,9.4,493989888
9767,0,494972928
9768,9.4,496504832
9769,0,498802688
9770,9.3,499576832
9771,0,501100544
9772,7.8,504143872
9773,14.1,504365056
9774,0,506650624
9775,13.3,506945536
9776,0,510062592
9777,10.9,513097728
9778,0,514772992
9779,7.8,517816320
9780,0,473690112
9781,11,476758016
9782,0,479830016
9783,7.8,480739328
9784,0,483061760
9785,9.3,484859904
9786,0,486436864
9787,10.9,488013824
9788,0,490405888
9789,10.9,491954176
9790,0,493510656
9791,11,495177728
9792,0,496717824
9793,9.4,497659904
9794,0,499212288
9795,7.8,500756480
9796,0,501653504
9797,9.4,503214080
9798,0,504930304
9799,12.5,506466304
9800,0,508768256
9801,20.33333333,510205952
9802,0,513249280
9803,61,474214400
9804,0,477294592
9805,9.3,480374784
9806,0,481988608
9807,9.3,483528704
9808,0,485330944
9809,11,486862848
9810,0,488402944
9811,11,490803200
9812,0,492339200
9813,10.9,493883392
9814,0,495550464
9815,10.9,497082368
9816,0,497995776
9817,9.4,499527680
9818,0,501071872
9819,10.9,501948416
9820,0,503480320
9821,21.1,506368000
9822,14.1,507985920
9823,10.9,510287872
9824,0,508166144
9825,12.5,511221760
9826,14.1,512790528
9827,0,514326528
9828,12.5,516628480
9829,0,517443584
9830,12.5,518995968
9831,0,522059776
9832,14,522133504
9833,62.5,479338496
9834,0,480907264
9835,12.6,483987456
9836,0,484847616
9837,9.4,486424576
9838,0,483057664
9839,9.4,485392384
9840,0,488488960
9841,10.9,491032576
9842,0,492609536
9843,5.45,494202880
9844,60.9,498831360
9845,0,500494336
9846,14.1,504360960
9847,14.1,505942016
9848,0,507748352
9849,11,509325312
9850,0,510922752
9851,9.4,511909888
9852,0,513449984
9853,12.5,515235840
9854,0,516780032
9855,12.5,519081984
9856,0,520622080
9857,9.4,522162176
9858,65.6,483606528
9859,0,486670336
9860,12.5,488255488
9861,11,490426368
9862,35.9,488787968
9863,15.6,493039616
9864,0,494596096
9865,12.5,496906240
9866,0,496934912
9867,9.3,500002816
9868,0,500019200
9869,7.8,501559296
9870,0,504623104
9871,11,504639488
9872,0,507703296
9873,11,507719680
9874,12.5,509267968
9875,0,512331776
9876,9.4,513110016
9877,0,514654208
9878,12.6,517226496
9879,0,518766592
9880,10.9,521068544
9881,0,521846784
9882,9.4,523390976
9883,0,526454784
9884,11,526561280
9885,0,528863232
9886,42.2,483590144
9887,7.9,485883904
9888,0,487419904
9889,12.5,490475520
9890,11,492916736
9891,0,494465024
9892,12.6,496033792
9893,0,497844224
9894,11,499392512
9895,12.4,500523008
9896,11,502071296
9897,0,503623680
9898,6.3,506195968
9899,0,507744256
9900,17.66666667,509513728
9901,0,511520768
9902,12.6,513077248
9903,0,515547136
9904,9.4,517099520
9905,0,518156288
9906,11,519720960
9907,0,522055680
9908,10.9,523018240
9909,70.4,482971648
9910,0,486064128
9911,10.9,489177088
9912,0,491560960
9913,12.4,493158400
9914,12.6,494956544
9915,0,496529408
9916,9.3,498122752
9917,0,499978240
9918,10.9,501551104
9919,9.4,503128064
9920,0,504852480
9921,9.4,506425344
9922,31.26666667,509087744
9923,7.8,510672896
9924,0,512327680
9925,12.6,513896448
9926,0,517005312
9927,12.5,517054464
9928,0,519380992
9929,14.1,521244672
9930,0,522809344
9931,32.8,483860480
9932,0,486940672
9933,9.4,490024960
9934,0,492392448
9935,9.4,493944832
9936,0,496271360
9937,10.9,497983488
9938,21.1,497631232
9939,0,500297728
9940,0,501854208
9941,9.4,504930304
9942,10.9,506499072
9943,0,508063744
9944,12.4,508858368
9945,0,510423040
9946,10.9,513515520
9947,0,510459904
9948,9.4,513556480
9949,0,515112960
9950,15.6,516689920
9951,0,518266880
9952,14.1,519823360
9953,0,521379840
9954,9.3,522944512
9955,0,524505088
9956,9.4,526069760
9957,0,528400384
9958,11,529956864
9959,10.9,531525632
9960,0,533315584
9961,7.8,534880256
9962,11,535875584
9963,0,537436160
9964,6.25,539009024
9965,59.4,542019584
9966,57.8,485793792
9967,0,488886272
9968,9.3,491991040
9969,0,493326336
9970,9.4,494895104
9971,0,498003968
9972,10.9,498188288
9973,0,500523008
9974,14,501460992
9975,0,503029760
9976,7.8,506130432
9977,0,506310656
9978,9.3,508641280
9979,0,508809216
9980,14.1,510369792
9981,35.9,512835584
9982,12.5,514543616
9983,0,517644288
9984,14.2,516886528
9985,0,519987200
9986,11,523083776
9987,0,522334208
9988,12.4,525430784
9989,0,525463552
9990,7.8,527020032
9991,57.8,489263104
9992,0,491589632
9993,12.5,492429312
9994,0,493985792
9995,10.9,496328704
9996,12.5,497324032
9997,0,498892800
9998,11,502009856
9999,0,502181888
10000,9.4,504516608
